2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockBegin/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockBegin@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockCalcWH/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockCalcWH@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockCrop/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockCrop@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockCustProp/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockCustProp@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockDelete/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockDelete@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockEnd/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockEnd@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockFormat/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockFormat@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockGroup/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockGroup@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockHeight/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockHeight@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockMoveX/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockMoveX@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockMoveY/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockMoveY@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockRotate/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockRotate@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockSelect/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockSelect@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockTextEdit/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockTextEdit@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockVtxEdit/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockVtxEdit@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockWidth/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockWidth@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/A/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/A@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/B/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/B@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/C/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/C@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/D/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/D@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/X/#text:	0.1476377952755906, 0.1968503937007874
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/X@F:	5MM*User.AntiScale, MIN(Height/4,Width/4)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/X@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/Y/#text:	0, 0.1968503937007874
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/Y@F:	MIN(Width/4,Scratch.X1), No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch/Y@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Scratch@IX:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Text/cp@IX:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/BottomMargin/#text:	0.05555555555555555
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/BottomMargin@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/BottomMargin@Unit:	PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/DefaultTabStop/#text:	0.5905511811023622
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/DefaultTabStop@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/LeftMargin/#text:	0.05555555555555555
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/LeftMargin@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/LeftMargin@Unit:	PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/RightMargin/#text:	0.05555555555555555
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/RightMargin@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/RightMargin@Unit:	PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TextBkgnd/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TextBkgnd@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TextBkgndTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TextBkgndTrans@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TextDirection/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TextDirection@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TopMargin/#text:	0.05555555555555555
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TopMargin@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/TopMargin@Unit:	PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/VerticalAlign/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextBlock/VerticalAlign@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtAngle/#text:	0, 3.1415926535898
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtAngle@F:	IF(AND(Angle>-60DEG,Angle<120DEG),0DEG,180DEG)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtAngle@Unit:	DEG
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtHeight/#text:	0.2444444444444444, 0.4429133858267717, 0.5905511811023623, 0.7874015748031497
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtHeight@F:	Height*0.75, Height*1, TEXTHEIGHT(TheText,TxtWidth)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtHeight@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtLocPinX/#text:	0.2777777777777778, 0.2952755905511811, 0.3280839895013124, 0.4101049868766403, 0.5905511811023624
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtLocPinX@F:	TxtWidth*0.5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtLocPinX@Unit:	MM, PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtLocPinY/#text:	0.1222222222222222, 0.2214566929133859, 0.2952755905511811, 0.3937007874015748
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtLocPinY@F:	TxtHeight*0.5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtLocPinY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtPinX/#text:	0, 0.4921259842519683, 0.4921259842519685, 0.5905511811023624
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtPinX@F:	SETATREF(Controls.TextPosition), Width*0.5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtPinX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtPinY/#text:	-1.181102362204724, 0.2952755905511811, 0.3937007874015748
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtPinY@F:	Height*0.5, SETATREF(Controls.TextPosition.Y)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtPinY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtWidth/#text:	0.5555555555555556, 0.5905511811023623, 0.6561679790026247, 0.8202099737532805, 1.181102362204725
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtWidth@F:	MAX(TEXTWIDTH(TheText),5*Char.Size), Width*0.66666666666667, Width*0.83333333333333, Width*1, Width-2*Scratch.Y1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/TextXForm/TxtWidth@Unit:	MM, PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/User/Prompt@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/User/Prompt@V:	null
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/User/Value/#text:	1, 12
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/User/Value@F:	IF(ThePage!DrawingScale/ThePage!PageScale<8,1,ThePage!DrawingScale/ThePage!PageScale)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/User@ID:	1, 2, 3
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/User@NameU:	AntiScale, visVersion
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Angle/#text:	0, 3.141592653589793
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Angle@F:	ATAN2(EndY-BeginY,EndX-BeginX), GUARD(0DA)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Angle@Unit:	DEG
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/FlipX/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/FlipX@F:	GUARD(FALSE)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/FlipY/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/FlipY@F:	GUARD(FALSE)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Height/#text:	-1.181102362204724, 0.5905511811023623, 0.7874015748031497
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Height@F:	GUARD(EndY-BeginY)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Height@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/LocPinX/#text:	0.4921259842519685, 0.5905511811023622, 0.5905511811023624
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/LocPinX@F:	GUARD(Width*0.5), Width*0.5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/LocPinX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/LocPinY/#text:	-0.5905511811023622, 0.2952755905511811, 0.3937007874015748
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/LocPinY@F:	GUARD(Height*0.5), Height*0.5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/LocPinY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/PinX/#text:	1.771653543307087, 1.968503937007874, 2.066929133858268
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/PinX@F:	(BeginX+EndX)/2, GUARD((BeginX+EndX)/2)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/PinX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/PinY/#text:	1.771653543307087, 1.968503937007874, 2.066929133858268
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/PinY@F:	(BeginY+EndY)/2, GUARD((BeginY+EndY)/2)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/PinY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/ResizeMode/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Width/#text:	0.984251968503937, 1.181102362204724, 1.181102362204725
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Width@F:	GUARD(EndX-BeginX), SQRT((EndX-BeginX)^2+(EndY-BeginY)^2)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm/Width@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/BeginX/#text:	1.181102362204724, 2.559055118110237
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/BeginX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/BeginY/#text:	1.968503937007874, 2.362204724409449
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/BeginY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/EndX/#text:	1.377952755905512, 2.362204724409449
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/EndX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/EndY/#text:	1.181102362204724, 1.968503937007874
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/XForm1D/EndY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Event/vx:EventMultiDrop/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Event/vx:EventMultiDrop@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Layout/vx:ShapePlaceStyle/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Layout/vx:ShapePlaceStyle@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Protection/vx:LockFromGroupFormat/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Protection/vx:LockFromGroupFormat@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Protection/vx:LockThemeColors/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Protection/vx:LockThemeColors@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Protection/vx:LockThemeEffects/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/vx:Protection/vx:LockThemeEffects@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape@FillStyle:	6, 7, 8
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape@ID:	4, 5, 6
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape@LineStyle:	6, 7, 8
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape@TextStyle:	6, 7, 8
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape@Type:	Shape
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape@UniqueID:	{29586E53-B557-4B87-9FBA-7815EF7131A3}, {53EC4CEF-6603-465C-8B4C-A174BB9BCF6B}, {AC5029A4-B9EF-40B3-AE25-C08009A6F3C4}, {C77160A1-1BC5-4F8C-8B83-E49FE93C014E}, {FE76A3BB-6DCD-48EE-8107-0159B90C6216}
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@AlignName:	2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@BaseID:	{0EEAC670-59F3-48F0-B6CE-A765E70AF88B}, {39B2FE99-D957-43B7-ACAD-0FDA33CBE299}, {4D1DC437-F5A3-4594-A858-174582FE6E3E}, {5360309E-055E-4BC4-8E61-41305B2A7B9B}, {5533023F-8494-4A6B-97B7-1BCC6B7DF262}, {F7290A45-E3AD-11D2-AE4F-006008C9F5A9}
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@Hidden:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@ID:	0, 2, 3, 4, 5, 6
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@IconSize:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@IconUpdate:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@MatchByName:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@Name:	Data, Decision, Dynamic connector, Fancy arrow, Manual operation, Process
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@NameU:	Data, Decision, Dynamic connector, Fancy arrow, Manual operation, Process
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@PatternFlags:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@Prompt:	Drag onto the page, then drag the ends to blue x’s on shapes (red indicates connection)., Drag the shape onto the drawing page., This connector automatically routes between the shapes it connects.
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master@UniqueID:	{002A9108-0000-0000-8E40-00608CF305B2}, {3F8C3CD2-0003-0000-8E40-00608CF305B2}, {3F8FA4E4-0000-0000-8E40-00608CF305B2}, {3F8FA6A9-0002-0000-8E40-00608CF305B2}, {3F8FAA24-0004-0000-8E40-00608CF305B2}, {3F8FBCD1-000E-0000-8E40-00608CF305B2}
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Active/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Color/#text:	255
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/ColorTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Glue/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Lock/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Name/#text:	Connector, Flowchart
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/NameUniv/#text:	Connector, Flowchart
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Print/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Snap/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Status/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer/Visible/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/Layer@IX:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/AvenueSizeX/#text:	0.375
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/AvenueSizeX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/AvenueSizeY/#text:	0.375
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/AvenueSizeY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/BlockSizeX/#text:	0.25
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/BlockSizeX@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/BlockSizeY/#text:	0.25
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/BlockSizeY@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/CtrlAsInput/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/CtrlAsInput@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/DynamicsOff/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/DynamicsOff@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/EnableGrid/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/EnableGrid@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineAdjustFrom/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineAdjustFrom@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineAdjustTo/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineAdjustTo@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpCode/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpCode@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpFactorX/#text:	0.66666666666667
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpFactorX@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpFactorY/#text:	0.66666666666667
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpFactorY@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpStyle/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineJumpStyle@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineRouteExt/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineRouteExt@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineToLineX/#text:	0.125
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Pages/Page/PageSheet/PageLayout/LineToLineX@Unit:	MM
